0.86377,0.680471,0.658462,0.465568,0.306297,0.0942666,0.431391,0.215936,0.201124,-0.0384615,0.149063,0.100627
0.763503,0.671696,0.647245,0.398876,0.323139,0.0614739,0.40764,0.289299,0.206133,-0.118245,0.164753,0.102608
0.654722,0.707534,0.476419,0.672704,0.28486,0.122361,0.445528,0.30201,0.111252,-0.0575664,0.134338,0.139649
0.484691,0.619498,0.469364,0.725386,0.311021,0.215478,0.459537,0.250806,0.0900432,-0.0488267,0.118973,0.185812
0.474618,0.637657,0.529347,0.589223,0.236518,0.322513,0.298468,0.264972,0.0691144,0.0464651,0.162643,0.0880167
0.498923,0.658126,0.397831,0.489586,0.158012,0.336302,0.317155,0.25799,0.0378096,0.067779,0.17726,0.0342662
0.602711,0.574119,0.554068,0.420195,0.269299,0.200946,0.483618,0.28412,-0.0378264,0.159069,0.0494241,0.107245
0.589867,0.662678,0.634004,0.503739,0.320282,0.15626,0.499009,0.232584,-0.04187,0.178621,0.0368426,0.118202
0.650092,0.643109,0.618458,0.634779,0.180767,0.136807,0.541897,0.257531,0.08284,0.0102634,0.13711,0.112045
0.764952,0.620553,0.562935,0.608995,0.105272,0.145585,0.587678,0.276674,0.0818769,-0.0568106,0.173974,0.0574636
0.853353,0.624653,0.584214,0.384719,0.0345825,0.204391,0.464806,0.299765,0.154864,-0.0098387,0.155646,0.00769982
0.966393,0.641138,0.593263,0.329181,0.0272816,0.174303,0.500376,0.30046,0.0933463,0.116332,0.0626272,-0.0182297
1.04841,0.619268,0.500272,0.301972,0.131794,0.0834925,0.544124,0.252433,0.0330412,0.241274,-0.00159607,0.0128934
1.24798,0.707374,0.403887,0.31183,0.124668,0.0675253,0.533528,0.235819,0.183247,0.137381,-0.00137908,-0.00042551
1.63201,0.496384,0.35007,0.333675,0.107074,0.0193047,0.680475,0.156343,0.227218,0.0205222,0.0489141,-0.0259812
1.87253,0.465275,0.298487,0.288559,0.156686,0.107771,0.675331,0.0956294,0.182337,0.0956937,0.0184113,-0.0446714
1.96062,0.485283,0.205237,0.133789,0.189528,0.207974,0.657483,0.113572,0.0728613,0.162033,0.0126693,-0.0273274
1.8565,0.6134,0.160291,0.0249694,0.173667,0.316654,0.535266,0.179245,0.0836693,0.138554,-0.00534215,0.0092468
1.94526,0.677007,0.0894695,-0.0899014,0.202687,0.430338,0.537065,0.111508,0.142694,0.0986829,-0.0199987,0.0355517
1.8941,0.673476,0.0380958,-0.00405206,0.219555,0.418078,0.567143,0.0377691,0.21816,0.0326857,0.00859635,0.0244807
1.75268,0.587381,0.0321572,0.0880414,0.223811,0.388223,0.513742,0.0433745,0.264737,-0.00415958,0.0125537,-0.0103873
1.98787,0.506619,0.00695749,0.0483847,0.248114,0.426414,0.537601,0.0384901,0.2064,-0.0216916,-0.0047753,0.0229808
2.09809,0.500995,0.0176266,-0.0143625,0.276803,0.490133,0.527965,0.108263,0.0742264,0.0168629,-0.0241438,0.0325668
1.23899,0.939806,0.620467,0.341554,0.450846,0.356615,0.385729,0.295202,0.155478,0.0637099,0.0718631,0.0749132
1.25351,0.834137,0.618036,0.3868,0.426792,0.320307,0.325878,0.253079,0.16158,0.0892634,0.0618792,0.0805714
1.42546,1.03969,0.632111,0.420017,0.52948,0.254813,0.49632,0.290218,0.158577,0.0461427,0.110917,0.0928321
1.4316,0.809934,0.51654,0.605137,0.463061,0.273177,0.415791,0.292363,0.267678,0.0496331,0.0676972,0.105045
1.5563,0.863132,0.526464,0.720625,0.443641,0.186256,0.414757,0.315457,0.321277,0.0737676,0.0768154,0.112598
1.39539,0.763328,0.60921,0.622157,0.41482,0.168371,0.434004,0.328457,0.229739,0.0144096,0.102248,0.129266
1.46604,0.837257,0.649479,0.639962,0.333475,0.149323,0.404279,0.404789,0.284349,0.0249938,0.0976271,0.128536
1.32478,0.954577,0.592183,0.586451,0.278701,0.318807,0.371387,0.378457,0.317454,0.0332688,0.0920579,0.0847827
1.32977,0.984444,0.550748,0.548504,0.361692,0.307916,0.366716,0.282875,0.265768,0.0377159,0.0928345,0.065926
1.32772,1.08854,0.43541,0.671292,0.365233,0.185859,0.443245,0.304491,0.254952,-0.0504623,0.166163,0.0542935
1.27145,0.906791,0.46458,0.566329,0.379504,0.26828,0.394083,0.282985,0.229747,-0.0166895,0.107603,0.0695926
1.15661,0.937659,0.359981,0.573698,0.39054,0.295566,0.391943,0.369898,0.258975,-0.0521014,0.0636736,0.069837
1.09153,0.820399,0.519447,0.633476,0.366508,0.203593,0.451833,0.289634,0.234691,-0.0316642,0.098438,0.10454
0.976409,0.71593,0.544785,0.825685,0.365348,0.0962719,0.599593,0.251519,0.28705,-0.0834328,0.12834,0.164991
1.09031,0.858728,0.372256,0.666642,0.302642,0.223007,0.419495,0.319701,0.20106,-0.0104656,0.0802558,0.0969261
1.04935,1.02257,0.308399,0.597486,0.304666,0.304371,0.38827,0.292026,0.137599,0.0420918,0.069148,0.0822175
1.08041,0.966699,0.455589,0.536847,0.44796,0.277586,0.366132,0.285983,0.220562,0.0257046,0.0779016,0.0862813
1.09876,0.868022,0.506455,0.529464,0.4964,0.196321,0.387535,0.334157,0.235688,-0.033175,0.0711357,0.104823
1.11989,0.877443,0.448327,0.614156,0.328172,0.15739,0.370267,0.345397,0.164389,-0.0409133,0.129678,0.0901543
1.1951,0.838398,0.383376,0.5648,0.25725,0.139684,0.473755,0.303885,0.0777376,-0.0248154,0.137874,0.0755875
1.2721,0.708403,0.478042,0.395226,0.324407,0.245757,0.449316,0.290246,0.0451149,0.00332849,0.111898,0.0761689
1.26629,0.755162,0.432752,0.413986,0.41889,0.248671,0.448389,0.340521,0.0182147,-0.0299864,0.103856,0.100595
1.28538,0.769698,0.308791,0.415408,0.343012,0.133387,0.413851,0.282163,0.126731,0.0320065,0.074471,0.0918242
1.50526,0.767656,0.278864,0.371939,0.305357,0.0793655,0.396938,0.373556,0.150146,0.0812194,0.0115942,0.0757913
1.61406,0.623605,0.347942,0.381058,0.239435,0.198915,0.363739,0.317241,0.0976822,0.026031,0.0846489,0.077566
1.60498,0.675636,0.382647,0.344826,0.238001,0.187281,0.390649,0.29433,0.13749,0.0081561,0.0612191,0.0513148
1.82649,0.692541,0.156741,0.447165,0.225824,0.0650172,0.506696,0.270414,0.122764,-0.0630182,0.0975897,0.0862497
1.9146,0.775795,0.145905,0.41673,0.251024,0.0970215,0.513575,0.316961,0.0493454,-0.0876684,0.0591165,0.116571
1.84891,0.80933,0.177224,0.203671,0.284768,0.183967,0.40274,0.329677,0.0150637,-0.0533252,0.0301731,0.103864
1.78158,0.762594,0.217627,0.12425,0.2475,0.32075,0.365916,0.274264,0.116785,-0.00777361,0.0249404,0.0412059
2.08016,0.868004,0.0736026,0.072705,0.244777,0.283169,0.412426,0.218409,0.216674,0.0416456,0.00748645,-0.0115611
2.19937,0.7503,0.0884731,0.0928421,0.289287,0.223051,0.463606,0.26501,0.134241,0.053815,-0.0139321,0.0204684
1.92229,0.67794,0.107572,0.0533632,0.282452,0.251852,0.366594,0.310081,0.136154,0.0291383,-0.00431126,0.0176689
1.98534,0.715172,0.139869,-0.00689372,0.32561,0.308063,0.400949,0.272151,0.107337,0.0208089,-0.0210814,0.0214803
2.03049,0.807764,0.150169,-0.114058,0.325869,0.383663,0.470901,0.23131,0.0422371,0.0546548,-0.0395545,0.048123
2.28579,0.722321,-0.0834469,-0.0835468,0.46074,0.263884,0.392075,0.239949,0.0814385,0.026561,-0.0401972,0.0421497
2.03331,0.684385,-0.015781,-0.0208845,0.382475,0.327672,0.34194,0.250059,0.126672,-0.0269421,-0.0244289,0.00670542
2.07214,0.721344,-0.0291064,-0.134593,0.451558,0.358631,0.34229,0.22844,0.107286,-0.0324182,-0.0214351,-0.00227026
2.09592,0.767334,-0.0759351,-0.144022,0.497841,0.373913,0.377067,0.190497,0.0781834,-0.0371979,-0.0119659,0.027108
2.10433,0.820833,-0.18614,-0.0563842,0.486475,0.330501,0.416207,0.173754,0.105275,-0.0187503,-0.0329012,0.0173441
0.889418,0.589705,0.492623,0.211407,0.30743,-0.121267,0.114643,0.0545622,-0.0158456,0.0934904,-0.088388,0.052282
0.896256,0.70339,0.497847,0.28645,0.313375,0.07885,0.126837,0.0181866,0.0274621,0.0344552,0.0204995,0.016965
1.02948,0.796604,0.64132,0.295553,0.416768,0.139079,0.291394,0.0689847,0.113286,0.0664114,0.172059,0.0665373
1.15822,0.870271,0.581591,0.346672,0.385562,0.187014,0.306691,0.122179,0.148989,0.057113,0.165591,0.0742845
1.27076,1.01378,0.620034,0.406804,0.467512,0.191198,0.277309,0.171137,0.275626,0.0528234,0.10318,0.0766639
1.3623,0.969349,0.655087,0.386585,0.526988,0.276058,0.344659,0.202163,0.218844,0.087579,0.0940232,0.0936296
1.36574,0.945708,0.661834,0.420684,0.491016,0.340538,0.362496,0.158924,0.185647,0.0569646,0.136904,0.0921908
1.38043,0.885826,0.665547,0.443183,0.405302,0.254122,0.325967,0.281793,0.208457,0.113174,0.0798794,0.0916993
1.43858,0.87133,0.632862,0.539944,0.404969,0.222426,0.37819,0.315879,0.208049,0.120522,0.0697503,0.101441
1.35978,0.892622,0.575085,0.438392,0.419108,0.34596,0.318711,0.323212,0.226043,0.110072,0.053084,0.0886309
1.38871,1.05298,0.558077,0.371658,0.430245,0.29575,0.341975,0.470142,0.299989,0.0629435,0.074383,0.0426241
1.35475,0.782973,0.58321,0.528908,0.439518,0.283065,0.351219,0.351062,0.20479,0.0546622,0.0668937,0.105253
1.42212,0.716027,0.651927,0.551016,0.54949,0.235236,0.393218,0.401353,0.139733,0.0543267,0.0911834,0.135351
1.37123,0.780226,0.575587,0.436199,0.466921,0.321,0.379476,0.298803,0.162326,0.0492623,0.0711388,0.0929816
1.59132,0.865177,0.549676,0.471481,0.471562,0.267928,0.452587,0.300185,0.161228,-0.0269799,0.103828,0.0970906
1.55149,0.758848,0.528317,0.462127,0.349853,0.264175,0.361045,0.323916,0.115477,0.00294549,0.0983711,0.0846671
1.60954,0.825375,0.525486,0.42283,0.320178,0.237278,0.395459,0.374507,0.204578,0.0046416,0.05499,0.0538938
1.56319,0.814528,0.414231,0.348334,0.410684,0.2086,0.464764,0.289786,0.215348,-0.0393199,0.0293102,0.0608353
1.56493,0.815128,0.462349,0.385776,0.375238,0.21336,0.41536,0.321765,0.100178,-0.0679374,0.0838335,0.0721978
1.46414,0.716863,0.536378,0.442095,0.272681,0.185175,0.405399,0.402592,0.0285336,-0.121396,0.178215,0.089121
1.37714,0.662695,0.476052,0.474919,0.323374,0.220887,0.447938,0.318977,0.0589108,-0.0741229,0.140117,0.0988944
1.41376,0.62811,0.367182,0.51266,0.369168,0.236964,0.526007,0.251054,0.00671605,-0.0619864,0.137135,0.126986
1.4173,0.712967,0.405517,0.45706,0.416346,0.216199,0.507182,0.259206,0.0465257,-0.0148834,0.0837875,0.112459
1.43011,0.74166,0.419853,0.402898,0.42041,0.156046,0.443651,0.223682,0.19732,0.00700514,0.0280067,0.0798076
1.30498,0.697875,0.34428,0.475138,0.289317,0.256301,0.530806,0.116695,0.211583,0.0251327,0.0485247,0.0385123
1.44414,0.705304,0.208607,0.443278,0.18942,0.274355,0.576137,0.110675,0.275877,0.0332797,0.0172955,-0.0502767
1.54562,0.615087,0.22135,0.215498,0.273083,0.297265,0.525004,0.131961,0.211352,-0.0934331,0.0510761,0.0586916
1.58464,0.625154,0.224024,0.16376,0.308544,0.348402,0.501663,0.146829,0.0985207,-0.0732929,0.0366173,0.0871539
1.72826,0.576209,0.226394,0.19149,0.295094,0.325586,0.554362,0.135629,0.0705359,0.0494849,-0.0118771,0.0422823
1.75088,0.654081,0.213739,0.188817,0.284331,0.376318,0.532618,0.115034,0.173945,0.0421085,-0.0492259,-0.000736888
1.87082,0.629923,0.0751371,0.168047,0.384408,0.429713,0.481534,0.0631139,0.193372,-0.0704875,-0.0298798,0.0118287
1.82987,0.650149,0.0941543,0.140804,0.434204,0.437111,0.453688,0.0836443,0.150746,-0.0817563,-0.0363583,0.0296968
1.82707,0.681014,0.0723742,0.113379,0.436217,0.446832,0.445904,0.0994599,0.11395,-0.0730622,-0.0439995,0.0261679
1.99202,0.606766,0.0689883,0.172216,0.503898,0.420778,0.41928,0.12165,0.0805559,-0.0810736,-0.0468492,0.0408818
1.97888,0.591189,0.0274015,0.230517,0.49383,0.430857,0.376965,0.0728401,0.161605,-0.130325,-0.0273506,0.0278764
1.90329,0.627448,-0.0910008,0.175369,0.470596,0.501322,0.409444,-0.059868,0.235871,-0.170323,0.0434136,-0.00476942
1.86224,0.604289,-0.100936,0.153902,0.468331,0.480581,0.380939,0.0114116,0.180633,-0.146599,0.0275221,0.0167001
2.02068,0.570105,-0.162111,0.140978,0.500165,0.47008,0.321485,0.0381171,0.155481,-0.116247,0.0297245,0.0304503
1.89802,0.658897,-0.190451,0.178786,0.519456,0.464304,0.320325,0.066662,0.153,-0.0943377,0.0260319,-0.00616327
1.8521,0.696635,-0.235471,0.195462,0.535448,0.457346,0.339763,0.0581187,0.151369,-0.0862921,0.0309927,-0.0148395
0.454496,0.468721,0.186434,0.143274,0.328088,-0.00272967,0.246751,-0.0136522,0.112104,0.111707,0.02679,-0.0171497
0.546761,0.402386,0.334527,0.0960576,0.391834,0.105618,0.164044,0.0302243,0.0942033,0.12025,0.0403204,0.0339788
0.777544,0.478444,0.437753,0.230677,0.360823,0.171428,0.248334,0.0830145,0.175867,0.154515,0.118559,0.0514313
0.947449,0.617923,0.551085,0.299969,0.296323,0.275977,0.30851,0.110604,0.128009,0.107283,0.0885397,0.0737929
1.08184,0.708083,0.641843,0.53966,0.409264,0.423911,0.374958,0.163489,0.190881,0.0663674,0.118764,0.112332
1.27803,0.764405,0.644307,0.53542,0.422362,0.355301,0.369597,0.248773,0.314215,0.0631341,0.054763,0.121121
1.32127,0.834778,0.67615,0.412824,0.468164,0.317267,0.339081,0.264888,0.312047,0.0662903,0.0476832,0.106184
1.32144,0.814949,0.589404,0.511422,0.457106,0.33895,0.365346,0.253519,0.268492,0.0709037,0.0686066,0.104801
1.36613,0.751887,0.635388,0.514911,0.571152,0.349694,0.405631,0.25427,0.334733,0.0697341,0.061902,0.144007
1.2164,0.819133,0.662192,0.545269,0.515466,0.332071,0.357694,0.281782,0.23371,0.0703684,0.118906,0.125454
1.27304,0.937838,0.630333,0.509182,0.508489,0.225223,0.407688,0.343362,0.183753,0.0728772,0.105013,0.113525
1.22293,0.808791,0.57993,0.517981,0.415859,0.263535,0.394291,0.26211,0.242778,0.119984,0.0259154,0.115472
1.16782,0.801283,0.557041,0.604598,0.406727,0.309471,0.406917,0.250179,0.287998,0.0522604,0.0534492,0.11597
1.1565,0.797332,0.459046,0.563038,0.33582,0.32757,0.368323,0.190092,0.332956,0.015024,0.0598158,0.0762629
1.12943,0.744328,0.347674,0.56243,0.363075,0.422339,0.482464,0.10675,0.232961,0.0166117,0.0968834,0.0896643
0.992019,0.624602,0.349766,0.591542,0.2993,0.435652,0.487353,0.146656,-0.00825863,0.0513717,0.212444,0.115814
0.978814,0.533029,0.445162,0.558681,0.348168,0.361485,0.526415,0.158168,0.0491371,-0.00697868,0.225486,0.128571
1.05393,0.443219,0.417535,0.354643,0.325981,0.235098,0.544443,0.156797,0.191298,-0.0399821,0.163181,0.135108
0.993002,0.46089,0.462009,0.427967,0.283045,0.260439,0.557271,0.154646,0.130646,-0.0528982,0.180457,0.111403
1.05173,0.47929,0.300715,0.368991,0.283368,0.232719,0.452957,0.258961,0.0369064,-0.0276882,0.214701,0.107806
1.08454,0.388106,0.327708,0.499881,0.299531,0.289942,0.409085,0.229198,0.0993639,-0.00913694,0.123447,0.126286
0.973762,0.431621,0.285921,0.578925,0.381875,0.332036,0.400942,0.135821,0.150476,0.0402359,0.0348262,0.127938
0.987302,0.464969,0.377765,0.458842,0.411904,0.289462,0.373142,0.150332,0.117464,0.0575629,0.0633858,0.112891
1.04181,0.562903,0.38293,0.348333,0.378527,0.316207,0.446507,0.169805,0.096189,0.0271836,0.0493042,0.108421
1.19254,0.514146,0.36878,0.467407,0.23113,0.44324,0.504055,0.102538,0.0957354,-0.00212565,0.087922,0.0817459
1.31159,0.475507,0.31249,0.489849,0.202141,0.482623,0.546538,0.111754,0.0849482,-0.0275519,0.0505389,0.0739643
1.5086,0.419204,0.480157,0.256807,0.288723,0.459806,0.556283,0.0641745,0.150236,0.00331982,-0.048149,0.0971651
1.6247,0.423726,0.405888,0.258373,0.295324,0.414271,0.553209,0.0475593,0.135399,-0.0391357,-0.0125519,0.101519
1.71422,0.355937,0.304642,0.290336,0.349207,0.444474,0.56921,-0.00164794,0.154563,-0.0464211,-0.0205786,0.112314
1.77078,0.335349,0.28981,0.327263,0.372178,0.513383,0.531198,-0.0327587,0.234806,-0.0386146,-0.0669996,0.0946211
1.85015,0.305225,0.215825,0.212615,0.458685,0.440519,0.416808,0.00610077,0.233652,-0.0469616,-0.0542799,0.103462
1.82365,0.338779,0.172084,0.207173,0.465172,0.464613,0.422047,0.018535,0.173038,-0.0249165,-0.0289335,0.0855707
1.96992,0.346153,0.123697,0.113533,0.535408,0.492075,0.432689,-0.0115636,0.129681,-0.0154056,-0.0250156,0.101363
1.97257,0.41457,0.0865711,0.190971,0.477711,0.558395,0.414324,-0.0736102,0.216372,-0.0660601,-0.0180313,0.0736714
1.98168,0.425853,0.0462018,0.193433,0.45441,0.558728,0.388532,-0.051323,0.202186,-0.0659347,0.00042436,0.066558
1.9052,0.371376,0.131539,0.148492,0.524491,0.495522,0.336555,0.039931,0.163203,0.000392702,-0.0328778,0.0394195
1.9382,0.351888,0.120255,0.15817,0.534458,0.475415,0.319593,0.12671,0.147958,0.0127129,-0.0547469,0.00783398
1.98012,0.360049,-0.0542719,0.178056,0.571695,0.43176,0.36688,0.111352,0.0622487,0.0185359,-0.0131101,0.0426862
2.01727,0.436335,-0.133822,0.115257,0.683955,0.420477,0.382845,0.0546863,0.0503088,0.0236665,0.00993165,0.0777932
1.99118,0.400533,-0.0601611,0.158368,0.732637,0.444268,0.359011,0.034783,0.0446155,0.0393172,0.0297792,0.0956609
1.29094,0.808661,0.545812,0.401662,0.470576,0.1561,0.244952,0.162088,0.282403,0.0472367,0.0301758,0.0684953
1.23012,0.782546,0.524719,0.364928,0.426636,0.216401,0.230737,0.199718,0.181119,0.125222,0.0540135,0.0749984
1.47592,1.03642,0.600039,0.29554,0.551167,0.161329,0.295781,0.225434,0.214452,0.116841,0.0682983,0.0819453
1.34356,0.92289,0.611685,0.435193,0.444486,0.273825,0.331678,0.213749,0.235498,0.110749,0.0708167,0.0921359
1.41304,0.974445,0.64051,0.509231,0.466535,0.288203,0.364219,0.281537,0.348904,0.108084,0.0696587,0.104688
1.37186,0.82382,0.632827,0.505077,0.491465,0.392703,0.304068,0.256812,0.167931,0.117217,0.0985844,0.100386
1.48373,0.945248,0.666491,0.531697,0.589369,0.35664,0.369273,0.203565,0.108257,0.0765592,0.157971,0.0972169
1.38482,0.912192,0.646035,0.538556,0.486092,0.348635,0.397237,0.160304,0.174655,0.119855,0.11386,0.0978861
1.41211,0.91264,0.636738,0.567731,0.494593,0.305231,0.508317,0.0666564,0.158452,0.061108,0.161986,0.0914137
1.23783,0.794834,0.602446,0.749335,0.335144,0.212193,0.410474,0.108151,0.206534,-0.00329034,0.175144,0.0370082
1.16817,0.749759,0.527583,0.789839,0.361378,0.181021,0.430705,0.0914538,0.228794,-0.05543,0.213405,0.0306627
1.20753,0.731573,0.574922,0.643769,0.480339,0.180571,0.430881,0.245676,0.115614,-0.0769329,0.22338,0.113638
1.14504,0.613824,0.652957,0.624827,0.496614,0.147616,0.444058,0.254509,0.0912732,-0.0619624,0.208744,0.134696
1.13839,0.629179,0.61217,0.703076,0.437379,0.173637,0.393968,0.246827,0.179383,-0.0440743,0.1769,0.13086
1.06284,0.627792,0.560942,0.718366,0.375375,0.178057,0.381258,0.152855,0.236149,-0.0892674,0.239799,0.0908771
0.747524,0.651809,0.770491,0.587365,0.254341,0.281812,0.515352,0.0658044,0.207972,0.0175699,0.241764,0.0462101
0.717044,0.502938,0.716081,0.541227,0.31065,0.215676,0.506345,0.0596941,0.12628,0.0744703,0.244541,0.0545001
0.691911,0.400912,0.533216,0.623928,0.355569,0.214878,0.456829,0.173485,0.0462079,0.082204,0.247684,0.101996
0.540545,0.308104,0.501766,0.682275,0.372231,0.3116,0.394206,0.138685,0.110904,0.0179368,0.232767,0.149292
0.691434,0.369002,0.438667,0.672801,0.310515,0.206712,0.372253,0.0899269,0.232949,-0.0562088,0.200516,0.0921525
